ncm;nac;imp;est;mun
07133210;13.45;15.45;12.00;0.00
07133290;13.45;21.23;12.00;0.00
07133311;13.45;15.45;12.00;0.00
07133319;13.45;21.23;12.00;0.00
07133321;13.45;15.45;12.00;0.00
07133329;13.45;21.23;12.00;0.00
07133391;13.45;15.45;12.00;0.00
07133399;13.45;21.23;12.00;0.00
07133410;13.45;15.45;12.00;0.00
07133490;13.45;21.23;12.00;0.00
07133510;13.45;15.45;12.00;0.00
07133590;13.45;21.23;12.00;0.00
07133910;13.45;15.45;12.00;0.00
07133990;13.45;21.23;12.00;0.00
07134010;13.45;15.45;18.00;0.00
07134090;13.45;21.23;18.00;0.00
07135010;13.45;15.45;18.00;0.00
07135090;13.45;21.23;18.00;0.00
07136010;13.45;15.45;12.00;0.00
07136090;13.45;21.23;12.00;0.00
07139010;13.45;15.45;18.00;0.00
07139090;13.45;21.23;18.00;0.00
0714;13.45;15.45;0.00;2.00
07141000;13.45;21.23;18.00;0.00
07142000;13.45;21.23;18.00;0.00
07143000;13.45;21.23;18.00;0.00
07144000;13.45;21.23;18.00;0.00
07145000;13.45;21.23;18.00;0.00
07149000;13.45;21.23;18.00;0.00
0715;13.45;15.45;0.00;2.00
0716;13.45;15.45;0.00;3.24
0717;13.45;15.45;0.00;3.25
0718;13.45;15.45;0.00;3.17
0719;13.45;15.45;0.00;3.17
0720;13.45;15.45;0.00;3.13
0721;13.45;15.45;0.00;2.40
0722;13.45;15.45;0.00;2.38
0801;13.45;15.45;0.00;2.41
08011100;13.45;40.29;12.00;0.00
08011200;13.45;21.23;12.00;0.00
08011900;13.45;21.23;12.00;0.00
08012100;13.45;21.23;12.00;0.00
08012200;13.45;21.23;12.00;0.00
08013100;13.45;21.23;12.00;0.00
08013200;13.45;21.23;12.00;0.00
0802;13.45;15.45;0.00;2.74
08021100;13.45;21.23;12.00;0.00
08021200;13.45;21.23;12.00;0.00
08022100;13.45;19.04;12.00;0.00
08022200;13.45;15.45;12.00;0.00
08023100;13.45;21.23;12.00;0.00
08023200;13.45;21.23;12.00;0.00
08024100;13.45;21.23;12.00;0.00
08024200;13.45;21.23;12.00;0.00
08025100;13.45;21.23;12.00;0.00
08025200;13.45;21.23;12.00;0.00
08026100;13.45;21.23;12.00;0.00
08026200;13.45;21.23;12.00;0.00
08027000;13.45;21.23;12.00;0.00
08028000;13.45;21.23;12.00;0.00
08029100;13.45;21.23;12.00;0.00
08029200;13.45;21.23;12.00;0.00
08029900;13.45;21.23;12.00;0.00
08031000;13.45;21.23;12.00;0.00
08039000;13.45;21.23;12.00;0.00
08041010;13.45;21.23;12.00;0.00
08041020;13.45;21.23;12.00;0.00
08042010;13.45;21.23;12.00;0.00
08042020;13.45;21.23;12.00;0.00
08043000;13.45;21.23;12.00;0.00
08044000;13.45;21.23;12.00;0.00
08045010;13.45;21.23;12.00;0.00
08045020;13.45;21.23;12.00;0.00
08045030;13.45;21.23;12.00;0.00
08051000;13.45;21.23;12.00;0.00
08052100;13.45;21.23;12.00;0.00
08052200;13.45;21.23;12.00;0.00
08052900;13.45;21.23;12.00;0.00
08054000;13.45;21.23;12.00;0.00
08055000;13.45;21.23;12.00;0.00
08059000;13.45;21.23;12.00;0.00
08061000;13.45;21.23;12.00;0.00
08062000;13.45;21.23;12.00;0.00
08071100;13.45;21.23;12.00;0.00
08071900;13.45;21.23;12.00;0.00
08072000;13.45;21.23;12.00;0.00
08081000;13.45;21.23;12.00;0.00
08083000;13.45;21.23;12.00;0.00
08084000;13.45;21.23;12.00;0.00
08091000;13.45;21.23;12.00;0.00
08092100;13.45;21.23;12.00;0.00
08092900;13.45;21.23;12.00;0.00
08093010;13.45;21.23;12.00;0.00
08093020;13.45;21.23;12.00;0.00
08094000;13.45;21.23;12.00;0.00
08101000;13.45;21.23;12.00;0.00
08102000;13.45;21.23;12.00;0.00
08103000;13.45;21.23;12.00;0.00
08104000;13.45;21.23;12.00;0.00
08105000;13.45;21.23;12.00;0.00
08106000;13.45;21.23;12.00;0.00
08107000;13.45;21.23;12.00;0.00
08109011;13.45;21.23;12.00;0.00
08109012;13.45;21.23;12.00;0.00
08109013;13.45;21.23;12.00;0.00
08109014;13.45;21.23;12.00;0.00
08109015;13.45;21.23;12.00;0.00
08109016;13.45;21.23;12.00;0.00
08109017;13.45;21.23;12.00;0.00
08109090;13.45;21.23;12.00;0.00
08111000;13.45;21.23;18.00;0.00
08112000;13.45;21.23;18.00;0.00
08119000;13.45;21.23;18.00;0.00
08121000;13.45;21.23;18.00;0.00
08129000;13.45;21.23;18.00;0.00
08131000;13.45;21.23;18.00;0.00
08132010;13.45;21.23;18.00;0.00
08132020;13.45;21.23;18.00;0.00
08133000;13.45;21.23;18.00;0.00
08134010;13.45;21.23;18.00;0.00
08134090;13.45;21.23;18.00;0.00
08135000;13.45;21.23;18.00;0.00
08140000;13.45;21.23;18.00;0.00
0901;13.45;15.45;0.00;3.08
09011110;13.45;15.45;18.00;0.00
09011190;13.45;21.23;18.00;0.00
09011200;13.45;21.23;18.00;0.00
09012100;13.45;21.23;18.00;0.00
09012200;13.45;21.23;18.00;0.00
09019000;13.45;21.23;18.00;0.00
0902;13.45;15.45;0.00;3.01
09021000;13.45;21.23;18.00;0.00
09022000;13.45;21.23;18.00;0.00
09023000;13.45;21.23;18.00;0.00
09024000;13.45;21.23;18.00;0.00
0903;13.45;15.45;0.00;2.98
09030010;13.45;21.23;18.00;0.00
09030090;13.45;21.23;18.00;0.00
09041100;13.45;21.23;18.00;0.00
09041200;13.45;21.23;18.00;0.00
09042100;13.45;21.23;18.00;0.00
09042200;13.45;21.23;18.00;0.00
09051000;13.45;21.23;18.00;0.00
09052000;13.45;21.23;18.00;0.00
09061100;13.45;21.23;18.00;0.00
09061900;13.45;21.23;18.00;0.00
09062000;13.45;21.23;18.00;0.00
09071000;13.45;21.23;18.00;0.00
09072000;13.45;21.23;18.00;0.00
09081100;13.45;21.23;18.00;0.00
09081200;13.45;21.23;18.00;0.00
09082100;13.45;21.23;18.00;0.00
09082200;13.45;21.23;18.00;0.00
09083100;13.45;21.23;18.00;0.00
09083200;13.45;21.23;18.00;0.00
09092100;13.45;21.23;18.00;0.00
09092200;13.45;21.23;18.00;0.00
09093100;13.45;21.23;18.00;0.00
09093200;13.45;21.23;18.00;0.00
09096110;13.45;21.23;18.00;0.00
09096120;13.45;21.23;18.00;0.00
09096190;13.45;21.23;18.00;0.00
09096210;13.45;21.23;18.00;0.00
09096220;13.45;21.23;18.00;0.00
09096290;13.45;21.23;18.00;0.00
09101100;13.45;21.23;18.00;0.00
09101200;13.45;21.23;18.00;0.00
09102000;13.45;21.23;18.00;0.00
09103000;13.45;21.23;18.00;0.00
09109100;13.45;21.23;18.00;0.00
09109900;13.45;21.23;18.00;0.00
1001;13.45;15.45;0.00;3.03
10011100;13.45;15.45;18.00;0.00
10011900;13.45;21.23;18.00;0.00
10019100;13.45;15.45;18.00;0.00
10019900;13.45;21.23;18.00;0.00
1002;13.45;15.45;0.00;3.07
10021000;13.45;15.45;18.00;0.00
10029000;13.45;20.15;18.00;0.00
1003;13.45;15.45;0.00;3.08
10031000;13.45;15.45;18.00;0.00
10039010;13.45;21.23;18.00;0.00
10039080;13.45;21.23;18.00;0.00
10039090;13.45;21.23;18.00;0.00
1004;13.45;15.45;0.00;3.28
10041000;13.45;15.45;18.00;0.00
10049000;13.45;20.15;18.00;0.00
1005;13.45;15.45;0.00;2.80
10051000;13.45;15.45;18.00;0.00
10059010;13.45;15.45;18.00;0.00
10059090;13.45;20.15;18.00;0.00
1006;13.45;15.45;0.00;3.04
10061010;13.45;15.45;12.00;0.00
10061091;13.45;21.23;12.00;0.00
10061092;13.45;21.23;12.00;0.00
10062010;13.45;21.23;12.00;0.00
10062020;13.45;21.23;12.00;0.00
10063011;13.45;22.27;12.00;0.00
10063019;13.45;21.23;12.00;0.00
10063021;13.45;22.27;12.00;0.00
10063029;13.45;21.23;12.00;0.00
10064000;13.45;21.23;12.00;0.00
1007;13.45;15.45;0.00;3.17
10071000;13.45;15.45;18.00;0.00
10079000;13.45;20.15;18.00;0.00
1008;13.45;15.45;0.00;2.90
10081010;13.45;15.45;18.00;0.00
10081090;13.45;20.15;18.00;0.00
10082110;13.45;15.45;18.00;0.00
10082190;13.45;15.45;18.00;0.00
10082910;13.45;20.15;18.00;0.00
10082990;13.45;20.15;18.00;0.00
10083010;13.45;15.45;18.00;0.00
10083090;13.45;20.15;18.00;0.00
10084010;13.45;15.45;18.00;0.00
10084090;13.45;20.15;18.00;0.00
10085010;13.45;15.45;18.00;0.00
10085090;13.45;20.15;18.00;0.00
10086010;13.45;15.45;18.00;0.00
10086090;13.45;20.15;18.00;0.00
10089010;13.45;15.45;18.00;0.00
10089090;13.45;20.15;18.00;0.00
1009;13.45;15.45;0.00;2.54
1010;13.45;15.45;0.00;2.64
101011000;13.45;15.45;0.00;2.81
101012000;13.45;15.45;0.00;2.81
101021000;13.45;15.45;0.00;2.81
101022000;13.45;15.45;0.00;2.81
101029000;13.45;15.45;0.00;2.96
101031000;13.45;15.45;0.00;2.81
101032000;13.45;15.45;0.00;2.81
101033000;13.45;15.45;0.00;2.81
101034000;13.45;15.45;0.00;2.81
101040000;13.45;15.45;0.00;2.81
101051100;13.45;15.45;0.00;2.81
101051900;13.45;15.45;0.00;2.81
101052100;13.45;15.45;0.00;2.81
101052900;13.45;15.45;0.00;2.81
101053100;13.45;15.45;0.00;3.12
101053900;13.45;15.45;0.00;3.12
101061000;13.45;15.45;0.00;3.12
101062100;13.45;15.45;0.00;2.81
101062200;13.45;15.45;0.00;3.12
101062300;13.45;15.45;0.00;3.12
101069000;13.45;15.45;0.00;3.12
101071100;13.45;15.45;0.00;2.81
101071200;13.45;15.45;0.00;2.81
101071900;13.45;15.45;0.00;2.81
101072100;13.45;15.45;0.00;2.81
101072210;13.45;15.45;0.00;2.81
101072220;13.45;15.45;0.00;2.81
101081000;13.45;15.45;0.00;2.81
101082110;13.45;15.45;0.00;2.81
101082120;13.45;15.45;0.00;2.81
101082900;13.45;15.45;0.00;2.81
101091000;13.45;15.45;0.00;2.81
101092000;13.45;15.45;0.00;2.81
101101000;13.45;15.45;0.00;3.12
101102000;13.45;15.45;0.00;3.12
101110000;13.45;15.45;0.00;3.12
101120000;13.45;15.45;0.00;3.12
101130000;13.45;15.45;0.00;3.12
101140000;13.45;15.45;0.00;3.19
101150000;13.45;15.45;0.00;3.12
101161000;13.45;15.45;0.00;3.12
101162000;13.45;15.45;0.00;3.12
101170000;13.45;15.45;0.00;3.12
101181000;13.45;15.45;0.00;5.00
101182000;13.45;15.45;0.00;5.00
101191000;13.45;15.45;0.00;3.12
101192000;13.45;15.45;0.00;3.12
101200000;13.45;15.45;0.00;3.16
101210000;13.45;15.45;0.00;2.40
101220000;13.45;15.45;0.00;3.12
101230000;13.45;15.45;0.00;2.81
101240000;13.45;15.45;0.00;2.81
101250000;13.45;15.45;0.00;2.81
101261000;13.45;15.45;0.00;3.12
101262000;13.45;15.45;0.00;3.12
101263000;13.45;15.45;0.00;3.12
101264000;13.45;15.45;0.00;3.12
101269000;13.45;15.45;0.00;3.12
101271000;13.45;15.45;0.00;3.12
101272000;13.45;15.45;0.00;3.12
101281000;13.45;15.45;0.00;3.12
101282000;13.45;15.45;0.00;3.12
101290000;13.45;15.45;0.00;3.12
101300000;13.45;15.45;0.00;3.12
101311000;13.45;15.45;0.00;3.12
101319000;13.45;15.45;0.00;3.12
101320000;13.45;15.45;0.00;3.02
101330000;13.45;15.45;0.00;3.02
101340000;13.45;15.45;0.00;3.02
101350000;13.45;15.45;0.00;3.13
101360000;13.45;15.45;0.00;3.02
101370000;13.45;15.45;0.00;2.98
101380000;13.45;15.45;0.00;3.02
101390000;13.45;15.45;0.00;3.02
102010000;13.45;15.45;0.00;2.59
102020000;13.45;15.45;0.00;2.81
102030000;13.45;15.45;0.00;2.54
102041000;13.45;15.45;0.00;2.76
102042000;13.45;15.45;0.00;2.54
102050000;13.45;15.45;0.00;2.54
103011000;13.45;15.45;0.00;3.08
103012100;13.45;15.45;0.00;3.08
103012200;13.45;15.45;0.00;3.08
103012900;13.45;15.45;0.00;3.08
103013100;13.45;15.45;0.00;3.01
103013200;13.45;15.45;0.00;3.08
103013900;13.45;15.45;0.00;3.08
103019000;13.45;15.45;0.00;5.00
103020000;13.45;15.45;0.00;3.08
103031100;13.45;15.45;0.00;3.08
103031200;13.45;15.45;0.00;3.08
103031300;13.45;15.45;0.00;3.08
103031400;13.45;15.45;0.00;3.08
103032000;13.45;15.45;0.00;3.01
103039000;13.45;15.45;0.00;3.01
103041000;13.45;15.45;0.00;3.08
103042000;13.45;15.45;0.00;3.08
103049000;13.45;15.45;0.00;3.08
104011110;13.45;15.45;0.00;3.06
104011190;13.45;15.45;0.00;3.06
104011200;13.45;15.45;0.00;3.06
104011300;13.45;15.45;0.00;3.06
104011400;13.45;15.45;0.00;3.06
104011500;13.45;15.45;0.00;3.06
104011600;13.45;15.45;0.00;3.06
104011700;13.45;15.45;0.00;3.06
104011910;13.45;15.45;0.00;3.06
104011990;13.45;15.45;0.00;3.06
104012100;13.45;15.45;0.00;3.06
104012200;13.45;15.45;0.00;3.06
104012900;13.45;15.45;0.00;3.06
104019000;13.45;15.45;0.00;3.06
104021100;13.45;15.45;0.00;3.06
104021200;13.45;15.45;0.00;3.06
104021300;13.45;15.45;0.00;3.06
104021400;13.45;15.45;0.00;3.06
104021900;13.45;15.45;0.00;3.06
104022100;13.45;15.45;0.00;3.06
104022200;13.45;15.45;0.00;3.06
104022900;13.45;15.45;0.00;3.06
104031110;13.45;15.45;0.00;3.06
104031190;13.45;15.45;0.00;3.06
104031200;13.45;15.45;0.00;3.06
104031900;13.45;15.45;0.00;3.06
104032100;13.45;15.45;0.00;3.06
104032200;13.45;15.45;0.00;3.06
104032300;13.45;15.45;0.00;3.06
104032900;13.45;15.45;0.00;3.06
104039000;13.45;15.45;0.00;5.00
104041100;13.45;15.45;0.00;3.06
104041200;13.45;15.45;0.00;3.06
104042000;13.45;15.45;0.00;3.06
104049100;13.45;15.45;0.00;3.06
104049900;13.45;15.45;0.00;3.06
104900000;13.45;15.45;0.00;5.00
105011110;13.45;15.45;0.00;3.06
105011120;13.45;15.45;0.00;3.06
105011130;13.45;15.45;0.00;3.06
105011200;13.45;15.45;0.00;3.06
105011310;13.45;15.45;0.00;3.06
105011320;13.45;15.45;0.00;3.06
105011410;13.45;15.45;0.00;3.06
105011490;13.45;15.45;0.00;3.06
105011500;13.45;15.45;0.00;3.06
105011600;13.45;15.45;0.00;3.06
105011700;13.45;15.45;0.00;3.06
105011810;13.45;15.45;0.00;3.06
105011820;13.45;15.45;0.00;3.06
105011890;13.45;15.45;0.00;3.06
105011900;13.45;15.45;0.00;3.06
105012110;13.45;15.45;0.00;3.06
105012120;13.45;15.45;0.00;3.06
105012130;13.45;15.45;0.00;3.06
105012200;13.45;15.45;0.00;3.06
105012310;13.45;15.45;0.00;3.06
105012320;13.45;15.45;0.00;3.06
105012330;13.45;15.45;0.00;3.06
105012410;13.45;15.45;0.00;3.06
105012490;13.45;15.45;0.00;3.06
105012510;13.45;15.45;0.00;3.06
105012520;13.45;15.45;0.00;3.06
105012530;13.45;15.45;0.00;3.06
105012540;13.45;15.45;0.00;3.06
105012550;13.45;15.45;0.00;3.06
105012590;13.45;15.45;0.00;3.06
105012900;13.45;15.45;0.00;3.06
105013100;13.45;15.45;0.00;3.06
105013200;13.45;15.45;0.00;3.06
105013900;13.45;15.45;0.00;3.06
105021110;13.45;15.45;0.00;3.06
105021120;13.45;15.45;0.00;3.06
105021130;13.45;15.45;0.00;3.06
105021200;13.45;15.45;0.00;3.06
105021310;13.45;15.45;0.00;3.06
105021320;13.45;15.45;0.00;3.06
105021410;13.45;15.45;0.00;3.06
105021490;13.45;15.45;0.00;3.06
105021500;13.45;15.45;0.00;3.06
105021600;13.45;15.45;0.00;3.06
105021700;13.45;15.45;0.00;3.06
105021810;13.45;15.45;0.00;3.06
105021820;13.45;15.45;0.00;3.06
105021890;13.45;15.45;0.00;3.06
105021900;13.45;15.45;0.00;3.06
105022110;13.45;15.45;0.00;3.06
105022120;13.45;15.45;0.00;3.06
105022130;13.45;15.45;0.00;3.06
105022200;13.45;15.45;0.00;3.06
105022310;13.45;15.45;0.00;3.06
105022320;13.45;15.45;0.00;3.06
105022410;13.45;15.45;0.00;3.06
105022490;13.45;15.45;0.00;3.06
105022500;13.45;15.45;0.00;3.06
105022600;13.45;15.45;0.00;3.06
105022700;13.45;15.45;0.00;3.06
105022810;13.45;15.45;0.00;3.06
105022820;13.45;15.45;0.00;3.06
105022890;13.45;15.45;0.00;3.06
105022900;13.45;15.45;0.00;3.06
105023100;13.45;15.45;0.00;2.97
105023200;13.45;15.45;0.00;2.97
105031000;13.45;15.45;0.00;5.00
105032010;13.45;15.45;0.00;3.06
105032090;13.45;15.45;0.00;3.06
105033010;13.45;15.45;0.00;3.06
105033020;13.45;15.45;0.00;3.06
105033030;13.45;15.45;0.00;3.06
105033040;13.45;15.45;0.00;3.06
105033050;13.45;15.45;0.00;3.06
105033060;13.45;15.45;0.00;3.06
105033070;13.45;15.45;0.00;3.06
105033090;13.45;15.45;0.00;3.06
105039000;13.45;15.45;0.00;3.06
105041010;13.45;15.45;0.00;3.06
105041020;13.45;15.45;0.00;3.06
105041030;13.45;15.45;0.00;3.06
105042000;13.45;15.45;0.00;3.06
105043010;13.45;15.45;0.00;3.06
105043020;13.45;15.45;0.00;3.06
105044010;13.45;15.45;0.00;3.06
105044090;13.45;15.45;0.00;3.06
105045000;13.45;15.45;0.00;3.06
105046000;13.45;15.45;0.00;3.06
105047000;13.45;15.45;0.00;3.06
105048010;13.45;15.45;0.00;3.06
105048020;13.45;15.45;0.00;3.06
105048090;13.45;15.45;0.00;3.06
105049000;13.45;15.45;0.00;3.06
105051010;13.45;15.45;0.00;3.06
105051020;13.45;15.45;0.00;3.06
105051030;13.45;15.45;0.00;3.06
105052000;13.45;15.45;0.00;3.06
105053010;13.45;15.45;0.00;3.06
105053020;13.45;15.45;0.00;3.06
105054010;13.45;15.45;0.00;3.06
105054090;13.45;15.45;0.00;3.06
105055000;13.45;15.45;0.00;3.06
105056000;13.45;15.45;0.00;3.06
105057000;13.45;15.45;0.00;3.06
105058010;13.45;15.45;0.00;3.06
105058020;13.45;15.45;0.00;3.06
105058090;13.45;15.45;0.00;3.06
105059000;13.45;15.45;0.00;3.06
106011000;13.45;15.45;0.00;3.06
106019000;13.45;15.45;0.00;3.06
106021000;13.45;15.45;0.00;3.07
106022010;13.45;15.45;0.00;3.06
106022020;13.45;15.45;0.00;3.06
106022030;13.45;15.45;0.00;3.06
106022090;13.45;15.45;0.00;3.06
106023010;13.45;15.45;0.00;3.06
106023020;13.45;15.45;0.00;3.06
106023030;13.45;15.45;0.00;3.06
106029000;13.45;15.45;0.00;3.06
106030000;13.45;15.45;0.00;3.06
106041000;13.45;15.45;0.00;3.06
106042010;13.45;15.45;0.00;3.06
106042020;13.45;15.45;0.00;3.06
106042030;13.45;15.45;0.00;3.78
106043000;13.45;15.45;0.00;3.10
106044000;13.45;15.45;0.00;3.06
106049000;13.45;15.45;0.00;3.00
106051000;13.45;15.45;0.00;3.06
106052000;13.45;15.45;0.00;3.06
106053000;13.45;15.45;0.00;3.06
106059000;13.45;15.45;0.00;3.00
106061000;13.45;15.45;0.00;3.06
106062000;13.45;15.45;0.00;3.06
106069000;13.45;15.45;0.00;2.99
106071000;13.45;15.45;0.00;3.06
106079000;13.45;15.45;0.00;5.00
106081000;13.45;15.45;0.00;3.06
106082000;13.45;15.45;0.00;3.06
106083000;13.45;15.45;0.00;3.06
106084000;13.45;15.45;0.00;3.06
106089000;13.45;15.45;0.00;3.06
107010000;13.45;15.45;0.00;3.19
107020000;13.45;15.45;0.00;3.19
107030000;13.45;15.45;0.00;3.19
108011100;13.45;15.45;0.00;2.00
108011200;13.45;15.45;0.00;2.00
108012000;13.45;15.45;0.00;2.00
108021000;13.45;15.45;0.00;2.00
108022000;13.45;15.45;0.00;2.00
108023000;13.45;15.45;0.00;2.00
109011000;13.45;15.45;0.00;4.90
109012100;13.45;15.45;0.00;4.91
109012200;13.45;15.45;0.00;4.96
109012900;13.45;15.45;0.00;4.94
109013100;13.45;15.45;0.00;4.96
109013200;13.45;15.45;0.00;4.91
109013300;13.45;15.45;0.00;4.91
109013400;13.45;15.45;0.00;4.91
109013500;13.45;15.45;0.00;4.91
109013600;13.45;15.45;0.00;4.91
109013900;13.45;15.45;0.00;4.97
109014000;13.45;15.45;0.00;4.91
109021000;13.45;15.45;0.00;4.90
109022000;13.45;15.45;0.00;4.90
109023000;13.45;15.45;0.00;4.90
109024000;13.45;15.45;0.00;4.90
109029000;13.45;15.45;0.00;4.90
109031100;13.45;15.45;0.00;4.90
109031200;13.45;15.45;0.00;4.90
109031300;13.45;15.45;0.00;4.90
109032000;13.45;15.45;0.00;5.00
109039100;13.45;15.45;0.00;4.90
109039200;13.45;15.45;0.00;4.90
109039300;13.45;15.45;0.00;4.90
109039400;13.45;15.45;0.00;4.90
109039500;13.45;15.45;0.00;4.90
109039600;13.45;15.45;0.00;4.90
109039700;13.45;15.45;0.00;4.90
109039900;13.45;15.45;0.00;3.96
109041000;13.45;15.45;0.00;3.03
109042000;13.45;15.45;0.00;3.03
109043100;13.45;15.45;0.00;3.97
109043200;13.45;15.45;0.00;3.97
109043300;13.45;15.45;0.00;3.97
109043400;13.45;15.45;0.00;3.97
109043500;13.45;15.45;0.00;3.97
109043600;13.45;15.45;0.00;3.97
109043900;13.45;15.45;0.00;3.97
109051100;13.45;15.45;0.00;3.03
109051200;13.45;15.45;0.00;3.03
109051300;13.45;15.45;0.00;3.03
109052000;13.45;15.45;0.00;3.03
109053000;13.45;15.45;0.00;3.03
109054000;13.45;15.45;0.00;3.03
109059100;13.45;15.45;0.00;3.03
109059200;13.45;15.45;0.00;5.00
109059300;13.45;15.45;0.00;3.03
109059400;13.45;15.45;0.00;3.03
109059900;13.45;15.45;0.00;3.03
109061100;13.45;15.45;0.00;3.03
109061200;13.45;15.45;0.00;3.03
109062000;13.45;15.45;0.00;3.03
109063000;13.45;15.45;0.00;3.03
109064000;13.45;15.45;0.00;3.03
109069000;13.45;15.45;0.00;3.03
109070000;13.45;15.45;0.00;3.03
109080000;13.45;15.45;0.00;3.28
110011100;13.45;15.45;0.00;2.80
110011210;13.45;15.45;0.00;2.79
110011290;13.45;15.45;0.00;2.79
110012100;13.45;15.45;0.00;2.80
110012200;13.45;15.45;0.00;2.80
110013000;13.45;15.45;0.00;2.87
110014000;13.45;15.45;0.00;2.80
110015000;13.45;15.45;0.00;2.80
1101;13.45;15.45;0.00;3.13
11010010;13.45;22.27;18.00;0.00
11010020;13.45;22.27;18.00;0.00
1102;13.45;15.45;0.00;2.95
11022000;13.45;21.23;12.00;0.00
11029000;13.45;21.23;18.00;0.00
1103;13.45;15.45;0.00;3.01
11031100;13.45;21.23;18.00;0.00
11031300;13.45;21.23;18.00;0.00
11031900;13.45;21.23;18.00;0.00
11032000;13.45;21.23;18.00;0.00
1104;13.45;15.45;0.00;3.07
11041200;13.45;21.23;18.00;0.00
11041900;13.45;21.23;18.00;0.00
11042200;13.45;21.23;18.00;0.00
11042300;13.45;21.23;18.00;0.00
11042900;13.45;21.23;18.00;0.00
11043000;13.45;21.23;18.00;0.00
11051000;13.45;22.27;18.00;0.00
11052000;13.45;22.27;18.00;0.00
11061000;13.45;21.23;18.00;0.00
11062000;13.45;21.23;12.00;0.00
11063000;13.45;21.23;18.00;0.00
11071010;15.65;25.48;18.00;0.00
11071020;15.65;25.48;18.00;0.00
11072010;15.65;25.48;18.00;0.00
11072020;15.65;25.48;18.00;0.00
11081100;13.45;21.23;18.00;0.00
11081200;13.45;21.23;18.00;0.00
11081300;13.45;21.23;18.00;0.00
11081400;13.45;21.23;18.00;0.00
11081900;13.45;21.23;18.00;0.00
11082000;13.45;21.23;18.00;0.00
11090000;13.45;15.45;18.00;0.00
110900000;13.45;15.45;0.00;5.00
111011100;13.45;15.45;0.00;2.80
111011200;13.45;15.45;0.00;2.80
111011300;13.45;15.45;0.00;2.80
111011400;13.45;15.45;0.00;2.00
111011500;13.45;15.45;0.00;2.80
111011600;13.45;15.45;0.00;2.80
111011700;13.45;15.45;0.00;2.80
111012100;13.45;15.45;0.00;3.25
111012200;13.45;15.45;0.00;3.25
111012300;13.45;15.45;0.00;3.25
111012400;13.45;15.45;0.00;3.25
111012500;13.45;15.45;0.00;3.25
111012900;13.45;15.45;0.00;3.25
111021000;13.45;15.45;0.00;3.25
111022000;13.45;15.45;0.00;3.25
111023000;13.45;15.45;0.00;3.25
111024000;13.45;15.45;0.00;3.25
111025000;13.45;15.45;0.00;3.25
111026000;13.45;15.45;0.00;3.25
111029000;13.45;15.45;0.00;3.25
111031000;13.45;15.45;0.00;3.25
111032100;13.45;15.45;0.00;2.98
111032200;13.45;15.45;0.00;2.98
111032900;13.45;15.45;0.00;2.98
111033100;13.45;15.45;0.00;3.08
111033200;13.45;15.45;0.00;3.08
111033300;13.45;15.45;0.00;3.08
111033400;13.45;15.45;0.00;3.08
111033500;13.45;15.45;0.00;3.08
111034100;13.45;15.45;0.00;3.08
111034200;13.45;15.45;0.00;3.08
111034300;13.45;15.45;0.00;3.08
111035000;13.45;15.45;0.00;3.08
111039100;13.45;15.45;0.00;3.08
111039200;13.45;15.45;0.00;3.08
111041000;13.45;15.45;0.00;3.08
111042000;13.45;15.45;0.00;3.08
111043100;13.45;15.45;0.00;3.08
111043200;13.45;15.45;0.00;3.08
111043300;13.45;15.45;0.00;3.08
111043400;13.45;15.45;0.00;3.08
111043500;13.45;15.45;0.00;3.08
111044100;13.45;15.45;0.00;3.08
111044200;13.45;15.45;0.00;3.08
111044300;13.45;15.45;0.00;3.08
111045000;13.45;15.45;0.00;3.08
111049100;13.45;15.45;0.00;3.08
111049200;13.45;15.45;0.00;2.77
111051000;13.45;15.45;0.00;3.08
111052000;13.45;15.45;0.00;3.08
111053000;13.45;15.45;0.00;3.08
111059000;13.45;15.45;0.00;3.08
111060000;13.45;15.45;0.00;3.08
111070000;13.45;15.45;0.00;3.08
111080000;13.45;15.45;0.00;3.08
111090000;13.45;15.45;0.00;3.08
111101000;13.45;15.45;0.00;3.08
111102000;13.45;15.45;0.00;3.08
111103000;13.45;15.45;0.00;3.08
111109000;13.45;15.45;0.00;3.08
111111000;13.45;15.45;0.00;2.40
111112000;13.45;15.45;0.00;2.40
111119000;13.45;15.45;0.00;5.00
111121000;13.45;15.45;0.00;3.08
111129000;13.45;15.45;0.00;3.08
111130000;13.45;15.45;0.00;3.08
111900000;13.45;15.45;0.00;5.00
112011100;13.45;15.45;0.00;2.98
112011200;13.45;15.45;0.00;2.97
112011900;13.45;15.45;0.00;2.98
112012100;13.45;15.45;0.00;2.98
112012200;13.45;15.45;0.00;2.98
112012300;13.45;15.45;0.00;2.98
112012400;13.45;15.45;0.00;2.98
112012500;13.45;15.45;0.00;2.98
112012900;13.45;15.45;0.00;2.98
112013000;13.45;15.45;0.00;2.98
112014000;13.45;15.45;0.00;2.98
112019100;13.45;15.45;0.00;2.98
112019900;13.45;15.45;0.00;2.98
112021100;13.45;15.45;0.00;2.98
112021200;13.45;15.45;0.00;2.98
112021300;13.45;15.45;0.00;2.98
112021900;13.45;15.45;0.00;2.98
112022000;13.45;15.45;0.00;2.98
112030000;13.45;15.45;0.00;2.98
113011000;13.45;15.45;0.00;3.00
113012000;13.45;15.45;0.00;3.00
113013000;13.45;15.45;0.00;3.00
113014100;13.45;15.45;0.00;3.00
113014900;13.45;15.45;0.00;2.96
